   0.001125   1.672323e+01    1.651467e+01  
   0.001147   1.703687e+01    1.682388e+01  
   0.001171   1.735616e+01    1.713906e+01  
   0.001194   1.768069e+01    1.745879e+01  
   0.001218   1.801087e+01    1.778439e+01  
   0.001243   1.834709e+01    1.811713e+01  
   0.001268   1.868855e+01    1.845427e+01  
   0.001294   1.903607e+01    1.879709e+01  
   0.001320   1.938962e+01    1.914554e+01  
   0.001346   1.974882e+01    1.950088e+01  
   0.001374   2.011448e+01    1.986170e+01  
   0.001401   2.048617e+01    2.022795e+01  
   0.001430   2.086392e+01    2.060088e+01  
   0.001458   2.124771e+01    2.098040e+01  
   0.001488   2.163796e+01    2.136643e+01  
   0.001518   2.203465e+01    2.175758e+01  
   0.001549   2.243820e+01    2.215638e+01  
   0.001580   2.284779e+01    2.256144e+01  
   0.001612   2.326424e+01    2.297266e+01  
   0.001644   2.368714e+01    2.339123e+01  
   0.001678   2.411689e+01    2.381577e+01  
   0.001712   2.455390e+01    2.424746e+01  
   0.001746   2.499736e+01    2.468619e+01  
   0.001781   2.544767e+01    2.513057e+01  
   0.001817   2.590524e+01    2.558303e+01  
   0.001854   2.636966e+01    2.604217e+01  
   0.001892   2.684094e+01    2.650912e+01  
   0.001930   2.731987e+01    2.698250e+01  
   0.001969   2.780566e+01    2.746341e+01  
   0.002009   2.829911e+01    2.795172e+01  
   0.002049   2.879941e+01    2.844606e+01  
   0.002090   2.930737e+01    2.894872e+01  
   0.002133   2.982299e+01    2.945952e+01  
   0.002176   3.034547e+01    2.997590e+01  
   0.002220   3.087560e+01    3.050129e+01  
   0.002265   3.141340e+01    3.103313e+01  
   0.002310   3.195885e+01    3.157361e+01  
   0.002357   3.251156e+01    3.212135e+01  
   0.002405   3.307193e+01    3.267616e+01  
   0.002453   3.364037e+01    3.323901e+01  
   0.002503   3.421606e+01    3.380853e+01  
   0.002553   3.479941e+01    3.438681e+01  
   0.002605   3.539001e+01    3.497247e+01  
   0.002658   3.598868e+01    3.556529e+01  
   0.002711   3.659501e+01    3.616616e+01  
   0.002766   3.720900e+01    3.677371e+01  
   0.002822   3.783065e+01    3.738992e+01  
   0.002879   3.845995e+01    3.801340e+01  
   0.002937   3.909692e+01    3.864497e+01  
   0.002996   3.974115e+01    3.928328e+01  
   0.003057   4.039505e+01    3.992912e+01  
   0.003119   4.105217e+01    4.058324e+01  
   0.003182   4.172139e+01    4.124427e+01  
   0.003246   4.239464e+01    4.191295e+01  
   0.003312   4.307596e+01    4.258791e+01  
   0.003378   4.376533e+01    4.327089e+01  
   0.003447   4.446277e+01    4.396152e+01  
   0.003516   4.516424e+01    4.465842e+01  
   0.003587   4.587378e+01    4.536324e+01  
   0.003660   4.659137e+01    4.607360e+01  
   0.003734   4.731703e+01    4.679208e+01  
   0.003809   4.804672e+01    4.751630e+01  
   0.003886   4.878448e+01    4.824684e+01  
   0.003965   4.953029e+01    4.898422e+01  
   0.004045   5.028014e+01    4.972799e+01  
   0.004126   5.103805e+01    5.047770e+01  
   0.004210   5.180000e+01    5.123381e+01  
   0.004295   5.257000e+01    5.199493e+01  
   0.004382   5.334404e+01    5.276237e+01  
   0.004470   5.412211e+01    5.353475e+01  
   0.004560   5.490824e+01    5.431244e+01  
   0.004653   5.569840e+01    5.509490e+01  
   0.004746   5.649663e+01    5.588246e+01  
   0.004842   5.729485e+01    5.667455e+01  
   0.004940   5.810114e+01    5.747062e+01  
   0.005040   5.890743e+01    5.827091e+01  
